Recency,Frequency,Times,Donation
0.38482762349430577,0.6496289163986485,1.0,0.0
0.7093419162614494,1.0,1.0,0.0
0.38482762349430577,1.0,1.0,0.0
0.7093419162614494,0.31405029216321134,0.0,0.0
0.7093419162614494,0.31405029216321134,0.0,0.0
0.7093419162614494,0.31405029216321134,0.0,0.0
0.0,1.0,1.0,0.0
0.7093419162614494,1.0,0.6838239930309277,1.0
0.7093419162614494,0.6496289163986485,0.3534738531905926,1.0
0.7093419162614494,1.0,1.0,0.0
0.0,0.6496289163986485,0.6838239930309277,0.0
1.0,1.0,0.6838239930309277,0.0
0.7093419162614494,1.0,0.6838239930309277,0.0
0.38482762349430577,0.6496289163986485,0.6838239930309277,0.0
0.7093419162614494,1.0,1.0,0.0
0.38482762349430577,0.6496289163986485,0.6838239930309277,0.0
0.7093419162614494,1.0,1.0,1.0
0.0,0.31405029216321134,0.3534738531905926,0.0
0.0,0.6496289163986485,0.6838239930309277,1.0
0.38482762349430577,0.6496289163986485,1.0,0.0
0.38482762349430577,0.6496289163986485,0.6838239930309277,1.0
0.38482762349430577,0.31405029216321134,0.3534738531905926,0.0
0.7093419162614494,1.0,1.0,0.0
0.38482762349430577,1.0,1.0,0.0
0.7093419162614494,0.6496289163986485,0.3534738531905926,0.0
1.0,1.0,0.6838239930309277,0.0
1.0,1.0,0.6838239930309277,0.0
0.38482762349430577,0.31405029216321134,0.3534738531905926,0.0
0.38482762349430577,0.6496289163986485,1.0,0.0
0.38482762349430577,0.6496289163986485,1.0,0.0
0.38482762349430577,0.6496289163986485,1.0,0.0
1.0,1.0,1.0,0.0
0.38482762349430577,0.6496289163986485,0.6838239930309277,0.0
0.7093419162614494,1.0,1.0,0.0
1.0,0.6496289163986485,0.3534738531905926,1.0
1.0,0.6496289163986485,0.6838239930309277,0.0
0.7093419162614494,0.31405029216321134,0.3534738531905926,0.0
0.7093419162614494,0.6496289163986485,0.6838239930309277,0.0
0.7093419162614494,0.31405029216321134,0.3534738531905926,0.0
0.38482762349430577,0.31405029216321134,0.3534738531905926,0.0
0.7093419162614494,0.31405029216321134,0.3534738531905926,1.0
1.0,0.6496289163986485,0.6838239930309277,1.0
1.0,0.6496289163986485,0.3534738531905926,1.0
1.0,0.6496289163986485,0.3534738531905926,1.0
1.0,1.0,1.0,0.0
0.7093419162614494,0.6496289163986485,0.6838239930309277,0.0
0.7093419162614494,0.6496289163986485,0.6838239930309277,0.0
0.7093419162614494,0.6496289163986485,0.6838239930309277,0.0
0.0,0.6496289163986485,1.0,0.0
1.0,0.6496289163986485,0.6838239930309277,0.0
1.0,0.31405029216321134,0.3534738531905926,0.0
1.0,0.31405029216321134,0.3534738531905926,0.0
1.0,0.31405029216321134,0.3534738531905926,0.0
1.0,0.31405029216321134,0.3534738531905926,0.0
1.0,0.31405029216321134,0.3534738531905926,0.0
1.0,0.31405029216321134,0.3534738531905926,0.0
0.0,0.6496289163986485,1.0,0.0
1.0,1.0,0.6838239930309277,0.0
0.7093419162614494,0.6496289163986485,0.6838239930309277,1.0
0.38482762349430577,0.6496289163986485,1.0,0.0
0.7093419162614494,0.6496289163986485,0.3534738531905926,0.0
1.0,0.6496289163986485,0.3534738531905926,0.0
1.0,0.6496289163986485,0.3534738531905926,0.0
0.7093419162614494,0.6496289163986485,0.6838239930309277,0.0
0.7093419162614494,0.31405029216321134,0.3534738531905926,0.0
0.7093419162614494,1.0,1.0,0.0
0.7093419162614494,0.0,0.0,0.0
0.7093419162614494,0.0,0.0,0.0
0.38482762349430577,0.31405029216321134,0.6838239930309277,0.0
0.7093419162614494,0.31405029216321134,0.3534738531905926,0.0
1.0,0.6496289163986485,0.6838239930309277,0.0
0.7093419162614494,1.0,1.0,1.0
0.7093419162614494,0.6496289163986485,0.6838239930309277,0.0
0.7093419162614494,0.6496289163986485,1.0,1.0
0.7093419162614494,0.6496289163986485,0.6838239930309277,0.0
1.0,1.0,1.0,1.0
1.0,1.0,0.6838239930309277,0.0
1.0,0.31405029216321134,0.3534738531905926,0.0
0.0,0.31405029216321134,0.6838239930309277,0.0
1.0,0.6496289163986485,0.6838239930309277,1.0
1.0,1.0,0.6838239930309277,0.0
1.0,1.0,1.0,0.0
1.0,1.0,0.6838239930309277,0.0
1.0,1.0,0.6838239930309277,1.0
0.7093419162614494,1.0,1.0,1.0
1.0,0.31405029216321134,0.3534738531905926,0.0
1.0,0.6496289163986485,0.3534738531905926,1.0
0.7093419162614494,0.6496289163986485,0.6838239930309277,0.0
0.7093419162614494,1.0,1.0,0.0
0.7093419162614494,0.0,0.0,1.0
0.7093419162614494,0.6496289163986485,0.6838239930309277,0.0
1.0,0.6496289163986485,0.6838239930309277,0.0
0.7093419162614494,1.0,1.0,0.0
0.7093419162614494,0.0,0.0,0.0
0.7093419162614494,0.0,0.0,0.0
0.7093419162614494,0.0,0.0,0.0
0.7093419162614494,0.0,0.0,0.0
0.7093419162614494,0.0,0.0,0.0
0.7093419162614494,0.0,0.0,0.0
0.7093419162614494,0.0,0.0,0.0
0.7093419162614494,0.0,0.0,0.0
0.7093419162614494,0.31405029216321134,0.3534738531905926,0.0
0.7093419162614494,0.6496289163986485,1.0,0.0
0.7093419162614494,0.31405029216321134,0.3534738531905926,0.0
1.0,0.6496289163986485,0.6838239930309277,0.0
0.38482762349430577,0.31405029216321134,0.6838239930309277,0.0
1.0,1.0,0.6838239930309277,0.0
1.0,0.6496289163986485,0.6838239930309277,0.0
0.7093419162614494,0.31405029216321134,0.6838239930309277,0.0
1.0,1.0,1.0,0.0
0.7093419162614494,0.31405029216321134,0.3534738531905926,0.0
0.38482762349430577,0.6496289163986485,1.0,0.0
1.0,1.0,1.0,0.0
0.7093419162614494,1.0,1.0,0.0
1.0,0.31405029216321134,0.3534738531905926,1.0
1.0,0.6496289163986485,0.6838239930309277,0.0
0.7093419162614494,0.31405029216321134,0.6838239930309277,0.0
1.0,0.6496289163986485,0.6838239930309277,1.0
0.38482762349430577,0.31405029216321134,1.0,1.0
1.0,0.6496289163986485,0.6838239930309277,0.0
0.38482762349430577,0.31405029216321134,1.0,0.0
0.7093419162614494,0.6496289163986485,1.0,0.0
1.0,0.6496289163986485,0.6838239930309277,0.0
0.7093419162614494,0.6496289163986485,0.6838239930309277,1.0
1.0,0.6496289163986485,1.0,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,1.0,1.0,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
0.7093419162614494,0.6496289163986485,1.0,0.0
1.0,1.0,1.0,0.0
0.7093419162614494,0.6496289163986485,1.0,0.0
0.7093419162614494,0.6496289163986485,1.0,0.0
0.38482762349430577,0.31405029216321134,1.0,0.0
0.7093419162614494,0.6496289163986485,1.0,0.0
1.0,0.6496289163986485,0.6838239930309277,0.0
1.0,1.0,1.0,0.0
1.0,0.31405029216321134,0.3534738531905926,1.0
1.0,0.6496289163986485,0.6838239930309277,0.0
1.0,1.0,1.0,0.0
1.0,0.6496289163986485,0.6838239930309277,1.0
1.0,0.31405029216321134,0.3534738531905926,0.0
1.0,0.6496289163986485,0.6838239930309277,0.0
1.0,1.0,1.0,0.0
1.0,0.6496289163986485,0.6838239930309277,0.0
1.0,0.6496289163986485,1.0,0.0
1.0,0.6496289163986485,0.6838239930309277,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.6496289163986485,0.6838239930309277,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.31405029216321134,0.6838239930309277,0.0
1.0,0.31405029216321134,0.3534738531905926,0.0
1.0,0.31405029216321134,0.6838239930309277,0.0
1.0,0.31405029216321134,0.3534738531905926,0.0
1.0,0.31405029216321134,0.3534738531905926,0.0
1.0,0.6496289163986485,1.0,0.0
1.0,0.6496289163986485,1.0,0.0
1.0,0.31405029216321134,0.3534738531905926,0.0
1.0,0.6496289163986485,1.0,0.0
1.0,0.6496289163986485,0.6838239930309277,0.0
1.0,0.6496289163986485,0.6838239930309277,0.0
0.7093419162614494,0.31405029216321134,1.0,0.0
0.7093419162614494,0.31405029216321134,1.0,0.0
1.0,1.0,1.0,1.0
1.0,0.6496289163986485,1.0,0.0
1.0,0.31405029216321134,0.6838239930309277,0.0
1.0,1.0,1.0,0.0
1.0,0.31405029216321134,0.3534738531905926,0.0
1.0,0.6496289163986485,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0
1.0,0.6496289163986485,1.0,0.0
0.7093419162614494,0.6496289163986485,1.0,0.0
0.7093419162614494,0.31405029216321134,1.0,0.0
0.7093419162614494,0.6496289163986485,1.0,0.0
1.0,1.0,1.0,0.0
1.0,0.6496289163986485,0.6838239930309277,0.0
1.0,0.31405029216321134,0.6838239930309277,0.0
1.0,0.31405029216321134,0.6838239930309277,0.0
1.0,1.0,1.0,0.0
1.0,0.6496289163986485,1.0,0.0
1.0,0.6496289163986485,0.6838239930309277,0.0
1.0,0.6496289163986485,0.6838239930309277,0.0
1.0,0.31405029216321134,0.6838239930309277,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,1.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.6496289163986485,1.0,0.0
1.0,0.6496289163986485,0.6838239930309277,0.0
1.0,0.6496289163986485,1.0,0.0
1.0,0.0,0.3534738531905926,1.0
0.7093419162614494,0.31405029216321134,1.0,0.0
1.0,0.6496289163986485,1.0,0.0
1.0,0.6496289163986485,0.6838239930309277,0.0
1.0,0.6496289163986485,0.6838239930309277,0.0
1.0,0.6496289163986485,1.0,0.0
1.0,0.31405029216321134,0.6838239930309277,0.0
1.0,0.6496289163986485,1.0,1.0
1.0,1.0,1.0,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.0,0.3534738531905926,0.0
1.0,0.6496289163986485,1.0,0.0
1.0,1.0,1.0,0.0
1.0,0.6496289163986485,1.0,0.0
1.0,0.31405029216321134,0.6838239930309277,0.0
1.0,0.6496289163986485,1.0,0.0
1.0,0.31405029216321134,1.0,0.0
1.0,0.6496289163986485,1.0,0.0
1.0,0.6496289163986485,1.0,0.0
1.0,0.6496289163986485,1.0,0.0
1.0,0.31405029216321134,1.0,0.0
0.0,1.0,0.3534738531905926,0.0
0.0,1.0,0.6838239930309277,1.0
0.38482762349430577,0.6496289163986485,0.0,1.0
0.0,1.0,0.6838239930309277,0.0
0.0,1.0,0.6838239930309277,0.0
0.38482762349430577,1.0,0.6838239930309277,0.0
0.38482762349430577,1.0,0.3534738531905926,0.0
0.38482762349430577,0.6496289163986485,0.0,1.0
0.38482762349430577,1.0,0.6838239930309277,1.0
0.38482762349430577,1.0,0.6838239930309277,1.0
0.0,1.0,0.6838239930309277,1.0
0.0,1.0,0.6838239930309277,1.0
0.38482762349430577,1.0,0.6838239930309277,1.0
0.0,1.0,0.6838239930309277,1.0
0.38482762349430577,1.0,0.6838239930309277,0.0
0.0,0.6496289163986485,0.0,0.0
0.0,0.6496289163986485,0.3534738531905926,1.0
0.0,1.0,0.3534738531905926,1.0
0.38482762349430577,0.6496289163986485,0.3534738531905926,1.0
0.0,0.6496289163986485,0.3534738531905926,1.0
0.38482762349430577,1.0,0.6838239930309277,0.0
0.0,0.6496289163986485,0.3534738531905926,0.0
0.0,1.0,0.6838239930309277,0.0
0.38482762349430577,0.6496289163986485,0.3534738531905926,1.0
0.0,1.0,0.6838239930309277,1.0
0.0,1.0,0.6838239930309277,1.0
0.0,1.0,0.6838239930309277,1.0
0.0,0.31405029216321134,0.0,1.0
0.0,1.0,0.6838239930309277,1.0
0.0,1.0,1.0,0.0
0.38482762349430577,0.31405029216321134,0.0,1.0
0.0,1.0,1.0,0.0
0.38482762349430577,0.31405029216321134,0.0,1.0
0.38482762349430577,1.0,1.0,0.0
0.0,0.6496289163986485,0.0,0.0
0.0,1.0,1.0,1.0
0.38482762349430577,1.0,0.6838239930309277,1.0
0.38482762349430577,0.6496289163986485,0.3534738531905926,0.0
0.0,1.0,0.6838239930309277,1.0
0.38482762349430577,1.0,0.6838239930309277,1.0
0.0,0.6496289163986485,0.3534738531905926,0.0
0.0,0.6496289163986485,0.3534738531905926,0.0
0.38482762349430577,0.6496289163986485,0.3534738531905926,0.0
0.38482762349430577,1.0,0.6838239930309277,0.0
0.38482762349430577,1.0,0.6838239930309277,0.0
1.0,0.6496289163986485,0.3534738531905926,0.0
0.38482762349430577,1.0,1.0,0.0
0.38482762349430577,1.0,1.0,1.0
0.38482762349430577,1.0,1.0,0.0
0.38482762349430577,1.0,1.0,0.0
0.38482762349430577,1.0,1.0,0.0
0.0,1.0,1.0,0.0
0.38482762349430577,1.0,0.6838239930309277,0.0
0.38482762349430577,1.0,1.0,0.0
0.38482762349430577,1.0,0.6838239930309277,1.0
0.0,1.0,0.6838239930309277,0.0
0.0,1.0,1.0,0.0
0.38482762349430577,0.31405029216321134,0.0,0.0
0.0,0.31405029216321134,0.0,1.0
0.0,0.31405029216321134,0.0,0.0
0.0,0.31405029216321134,0.0,1.0
0.38482762349430577,1.0,0.6838239930309277,1.0
0.38482762349430577,0.6496289163986485,0.6838239930309277,1.0
0.7093419162614494,1.0,0.6838239930309277,0.0
0.7093419162614494,0.6496289163986485,0.3534738531905926,0.0
0.0,0.6496289163986485,0.3534738531905926,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.7093419162614494,1.0,0.6838239930309277,0.0
0.0,0.6496289163986485,0.3534738531905926,0.0
0.7093419162614494,1.0,1.0,1.0
0.38482762349430577,1.0,1.0,0.0
0.38482762349430577,0.6496289163986485,0.6838239930309277,0.0
0.38482762349430577,0.0,0.0,1.0
0.38482762349430577,1.0,0.6838239930309277,0.0
0.0,0.6496289163986485,0.3534738531905926,0.0
0.7093419162614494,1.0,0.6838239930309277,0.0
0.0,0.31405029216321134,0.3534738531905926,0.0
0.38482762349430577,1.0,1.0,0.0
0.7093419162614494,0.6496289163986485,0.3534738531905926,0.0
1.0,1.0,0.6838239930309277,0.0
0.38482762349430577,0.31405029216321134,0.0,0.0
0.38482762349430577,1.0,1.0,0.0
0.0,1.0,1.0,0.0
0.0,1.0,1.0,0.0
0.38482762349430577,0.0,0.0,0.0
0.38482762349430577,0.0,0.0,0.0
0.38482762349430577,0.0,0.0,0.0
0.38482762349430577,0.0,0.0,0.0
0.38482762349430577,0.0,0.0,1.0
0.38482762349430577,0.0,0.0,0.0
0.38482762349430577,0.0,0.0,0.0
0.38482762349430577,0.0,0.0,0.0
0.38482762349430577,0.0,0.0,0.0
0.38482762349430577,0.0,0.0,0.0
0.38482762349430577,0.0,0.0,1.0
0.38482762349430577,0.0,0.0,0.0
0.38482762349430577,1.0,1.0,0.0
0.38482762349430577,0.0,0.0,0.0
0.38482762349430577,0.6496289163986485,0.6838239930309277,1.0
0.7093419162614494,1.0,0.6838239930309277,0.0
0.7093419162614494,0.6496289163986485,0.3534738531905926,1.0
0.38482762349430577,0.6496289163986485,0.6838239930309277,0.0
0.7093419162614494,1.0,1.0,0.0
0.7093419162614494,0.31405029216321134,0.0,0.0
0.0,0.6496289163986485,1.0,0.0
0.38482762349430577,1.0,1.0,0.0
0.7093419162614494,1.0,1.0,0.0
0.0,0.31405029216321134,0.3534738531905926,0.0
0.38482762349430577,0.6496289163986485,0.6838239930309277,0.0
0.7093419162614494,0.6496289163986485,0.3534738531905926,0.0
0.38482762349430577,0.6496289163986485,1.0,0.0
1.0,1.0,0.6838239930309277,0.0
0.7093419162614494,0.6496289163986485,0.6838239930309277,0.0
0.38482762349430577,1.0,1.0,1.0
0.7093419162614494,1.0,1.0,1.0
0.38482762349430577,0.6496289163986485,1.0,0.0
0.7093419162614494,1.0,0.6838239930309277,0.0
0.7093419162614494,0.6496289163986485,0.6838239930309277,0.0
1.0,0.31405029216321134,0.3534738531905926,1.0
1.0,0.31405029216321134,0.3534738531905926,0.0
1.0,0.31405029216321134,0.3534738531905926,0.0
